Goal,Exam,Chapter,Chapter Id
CBSE,6th CBSE,INTRODUCTION TO ALGEBRA,5f6c8048416e0db07efad826
CBSE,6th CBSE,"RATIO, PROPORTION AND UNITARY METHOD",5f6c8048416e0db07efad844
CBSE,6th CBSE,BASIC GEOMETRICAL CONCEPTS,5f6c8048416e0db07efad860
CBSE,6th CBSE,ANGLES,5f6c8049416e0db07efad89e
CBSE,6th CBSE,TRIANGLES,5f6c8049416e0db07efad8d2
CBSE,6th CBSE,QUADRILATERALS,5f6c8049416e0db07efad900
CBSE,6th CBSE,CIRCLES,5f6c8049416e0db07efad932
CBSE,6th CBSE,PAIR OF LINES AND TRANSVERSAL,5f6c804a416e0db07efad960
CBSE,6th CBSE,UNDERSTANDING THREE DIMENSIONAL SHAPES,5f6c804a416e0db07efad97c
CBSE,6th CBSE,SYMMETRY,5f6c804a416e0db07efad9d4
CBSE,6th CBSE,BASIC GEOMETRICAL TOOLS,5f6c804b416e0db07efada02
CBSE,6th CBSE,GEOMETRICAL CONSTRUCTIONS,5f6c804b416e0db07efada16
CBSE,6th CBSE,MENSURATION,5f6c804b416e0db07efada42
CBSE,6th CBSE,DATA HANDLING-I (PRESENTATION OF DATA),5f6c804b416e0db07efada70
CBSE,6th CBSE,DATA HANDLING-II (PICTOGRAPHS),5f6c804b416e0db07efada7a
CBSE,6th CBSE,DATA HANDLING-III (BAR GRAPHS),5f6c804b416e0db07efada84
CBSE,6th CBSE,Characteristics of Living Beings,5f6b51acfccb731fceb28516
CBSE,6th CBSE,The Habitat of the Living,5f6b51acfccb731fceb2852e
CBSE,6th CBSE,Plants - Parts and Functions,5f6b51acfccb731fceb28552
CBSE,6th CBSE,Movement in Animals,5f6b51adfccb731fceb285a4
CBSE,6th CBSE,Food and its Sources,5f6b51adfccb731fceb285d4
CBSE,6th CBSE,Components of Food,5f6b51aefccb731fceb2861a
CBSE,6th CBSE,Separation of Substances,5f6b51aefccb731fceb2863c
CBSE,6th CBSE,Sorting Materials into Groups,5f6b51aefccb731fceb28664
CBSE,6th CBSE,Cloth Materials,5f6b51aefccb731fceb28688
CBSE,6th CBSE,Changes Around Us,5f6b51aefccb731fceb286b0
CBSE,6th CBSE,Measurement and Motion,5f6b51aefccb731fceb286ca
CBSE,6th CBSE,Light,5f6b51affccb731fceb286ea
CBSE,6th CBSE,Electricity,5f6b51affccb731fceb2870e
CBSE,6th CBSE,Magnetism,5f6b51affccb731fceb28726
CBSE,6th CBSE,"Rain, Thunder and Lightning",5f6b51affccb731fceb28742
CBSE,6th CBSE,Natural Resources,5f6b51affccb731fceb28752
CBSE,6th CBSE,Waste Management,5f6b51affccb731fceb2877e
CBSE,6th CBSE,Food: Where does it come from?,5f6c7df5235acf176770687e
CBSE,6th CBSE,Components of Food,5f6c7df6235acf17677068ae
CBSE,6th CBSE,Fibre to Fabric,5f6c7df6235acf17677068fc
CBSE,6th CBSE,Sorting Materials into Groups,5f6c7df6235acf1767706928
CBSE,6th CBSE,Separation of Substances,5f6c7df7235acf176770695a
CBSE,6th CBSE,Changes Around Us,5f6c7df7235acf176770698a
CBSE,6th CBSE,Getting to Know Plants,5f6c7df7235acf17677069c2
CBSE,6th CBSE,Body Movements,5f6c7df8235acf1767706a3c
CBSE,6th CBSE,The Living Organisms and their Surroundings,5f6c7df8235acf1767706a8e
CBSE,6th CBSE,Measurement and Motion,5f6c7df9235acf1767706aee
CBSE,6th CBSE,"Light, Shadows and Reflections",5f6c7df9235acf1767706b3a
CBSE,6th CBSE,Electricity and Circuits,5f6c7df9235acf1767706b78
CBSE,6th CBSE,Fun with Magnets,5f6c7dfa235acf1767706ba8
CBSE,6th CBSE,Water,5f6c7dfa235acf1767706bcc
CBSE,6th CBSE,Air around us,5f6c7dfa235acf1767706c04
CBSE,6th CBSE,"Garbage In, Garbage Out",5f6c7dfa235acf1767706c26
Banking,SBI Clerk Prelims,Comprehension of Passage,5ed9e09c44008f129d19bb8e
Banking,SBI Clerk Prelims,Transformation of Sentences,5ed9e09e44008f129d19bba7
Banking,SBI Clerk Prelims,Tense,5ed9e0a144008f129d19bbf2
Banking,SBI Clerk Prelims,Punctuation,5ed9e0a244008f129d19bbfe
Banking,SBI Clerk Prelims,Model Question Paper,5ed9e0b244008f129d19bd0d
Banking,SBI Clerk Prelims,SBI CIerical Cadre Pre Exam,5f05adee27278334e9f02b0f
Banking,SBI Clerk Prelims,PRACTICE SETS,5f05adee27278334e9f02b2d
Banking,SBI Clerk Prelims,Self Evaluation Tests,5f05adf027278334e9f02c41
Banking,SBI Clerk Prelims,PRACTICE SET,5f1bd454f917ee53a5f04a5a
Banking,SBI Clerk Prelims,SBI Clerical Cadre Pre Exam 2018,5f170a7de61885046e5d89ae
Banking,SBI Clerk Prelims,SBI Clerical Cadre Pre Exam 2016,5f170a7de61885046e5d89b9
Banking,SBI Clerk Prelims,Spotting Errors,5f170a7de61885046e5d89cc
Banking,SBI Clerk Prelims,Misspelt and Inappropriate Words,5f170a7fe61885046e5d8aa6
Banking,SBI Clerk Prelims,Sentence Improvement,5f170a7fe61885046e5d8ad4
Banking,SBI Clerk Prelims,Rearrangement of Sentences,5f170a7fe61885046e5d8ad8
Banking,SBI Clerk Prelims,Fillers,5f170a7fe61885046e5d8adc
Banking,SBI Clerk Prelims,Vocabulary,5f170a7fe61885046e5d8ae0
Banking,SBI Clerk Prelims,Cloze Test,5f170a7fe61885046e5d8aea
Banking,SBI Clerk Prelims,Reading Comprehension,5f170a80e61885046e5d8b0e
Banking,SBI Clerk Prelims,Idioms and Phrases,5f170a80e61885046e5d8b30
Banking,SBI Clerk Prelims,Simplification and Numbers,5f170a80e61885046e5d8b37
Banking,SBI Clerk Prelims,Square Root and Cube Root,5f170a80e61885046e5d8b64
Banking,SBI Clerk Prelims,Surds and Indices,5f170a81e61885046e5d8b86
Banking,SBI Clerk Prelims,Number Series,5f170a81e61885046e5d8ba6
Banking,SBI Clerk Prelims,Average,5f170a81e61885046e5d8bbf
Banking,SBI Clerk Prelims,Percentage,5f170a81e61885046e5d8bd1
Banking,SBI Clerk Prelims,Ratio and Proportion,5f170a81e61885046e5d8be5
Banking,SBI Clerk Prelims,Partnership,5f170a81e61885046e5d8c01
Banking,SBI Clerk Prelims,"Profit, Loss and Discount",5f170a82e61885046e5d8c0f
Banking,SBI Clerk Prelims,Time and Work,5f170a82e61885046e5d8c25
Banking,SBI Clerk Prelims,"Time, Speed and Distance",5f170a82e61885046e5d8c4a
Banking,SBI Clerk Prelims,SI and CI,5f170a82e61885046e5d8c68
Banking,SBI Clerk Prelims,Alligation or Mixture,5f170a82e61885046e5d8c82
Banking,SBI Clerk Prelims,Linear Equations,5f170a82e61885046e5d8c96
Banking,SBI Clerk Prelims,Problems Based on Age,5f170a83e61885046e5d8cbc
Banking,SBI Clerk Prelims,Mensuration,5f170a83e61885046e5d8cc9
Banking,SBI Clerk Prelims,Data Interpretation,5f170a83e61885046e5d8ced
Banking,SBI Clerk Prelims,Data Sufficiency,5f170a83e61885046e5d8d01
Banking,SBI Clerk Prelims,Alphabet Test,5f170a83e61885046e5d8d06
Banking,SBI Clerk Prelims,Coding & Decoding,5f170a83e61885046e5d8d1d
Banking,SBI Clerk Prelims,Distance and Direction Sense,5f170a84e61885046e5d8d3b
Banking,SBI Clerk Prelims,Blood Relation,5f170a84e61885046e5d8d69
Banking,SBI Clerk Prelims,Inequality,5f170a84e61885046e5d8d75
Banking,SBI Clerk Prelims,Sitting Arrangement,5f170a84e61885046e5d8d91
Banking,SBI Clerk Prelims,Ranking Sequence,5f170a84e61885046e5d8da5
Banking,SBI Clerk Prelims,Venn Diagram,5f170a84e61885046e5d8dbd
Banking,SBI Clerk Prelims,Syllogism,5f170a84e61885046e5d8dd1
Banking,SBI Clerk Prelims,Puzzle,5f170a84e61885046e5d8de5
Banking,SBI Clerk Prelims,Data Sufficiency,5f170a84e61885046e5d8de9
Banking,SBI Clerk Prelims,Mock Test,5f170a85e61885046e5d8dfe
Banking,SBI Clerk Prelims,NUMBER SYSTEM,5f1590227f10acd646210bb4
Banking,SBI Clerk Prelims,SIMPLIFICATION,5f1590237f10acd646210c46
Banking,SBI Clerk Prelims,PERCENTAGE,5f1590247f10acd646210c64
Banking,SBI Clerk Prelims,SIMPLE & COMPOUND INTEREST,5f1590247f10acd646210c70
Banking,SBI Clerk Prelims,PROFIT AND LOSS,5f1590247f10acd646210c91
Banking,SBI Clerk Prelims,AVERAGE,5f1590247f10acd646210cab
Banking,SBI Clerk Prelims,RATIO AND PROPORTION,5f1590247f10acd646210cc0
Banking,SBI Clerk Prelims,TIME AND WORK,5f1590257f10acd646210ce5
Banking,SBI Clerk Prelims,"TIME, SPEED & DISTANCE",5f1590257f10acd646210cf1
Banking,SBI Clerk Prelims,AREA & VOLUME,5f1590297f10acd646210d18
Banking,SBI Clerk Prelims,NUMBER SERIES,5f15902a7f10acd646210d52
Banking,SBI Clerk Prelims,"PERMUTATION, COMBINATION & PROBABILITY",5f15902b7f10acd646210d62
Banking,SBI Clerk Prelims,SBI Clerical Cadre Junior Associates Mains Examination,5f1151827f10acd6461c9dcd
Banking,SBI Clerk Prelims,State Bank of India Clerical Cadre Exam (PHASE-II),5f1151827f10acd6461c9df9
Engineering,JEE Main,Mole Concept,5f15b5647f10acd646214598
Engineering,JEE Main,Introduction to Vectors,5eda0a2444008f129d19e046
Engineering,JEE Main,Different Products of Vectors and Their Geometrical Applications,5eda0a2544008f129d19e050
Engineering,JEE Main,Three-Dimensional Geometry,5eda0a2644008f129d19e05c
Engineering,JEE Main,Coordinate System,5eda0b3544008f129d19e093
Engineering,JEE Main,Straight Lines,5eda0b3644008f129d19e0a5
Engineering,JEE Main,Pair of Straight Lines,5eda0b3744008f129d19e0b3
Engineering,JEE Main,Circles,5eda0b3744008f129d19e0b7
Engineering,JEE Main,Parabola,5eda0b3944008f129d19e0c9
Engineering,JEE Main,Ellipse,5eda0b3a44008f129d19e0d9
Engineering,JEE Main,Hyperbola,5eda0b3a44008f129d19e0e5
Engineering,JEE Main,Logarithm and Its Applications,5edb2ac044008f129d1a19b9
Engineering,JEE Main,Trigonometric Functions,5edb2ac144008f129d1a19c3
Engineering,JEE Main,"Trigonometric Ratios for Compound, Multiple, Sub-multiple Angles, and Transformation Formulas",5edb2ac144008f129d1a19cd
Engineering,JEE Main,Trigonometric Equations,5edb2ac244008f129d1a19d7
Engineering,JEE Main,Inverse Trigonometric Functions,5edb2ac244008f129d1a19e1
Engineering,JEE Main,Solutions and Properties of Triangle,5edb2ac344008f129d1a19ed
Engineering,JEE Main,INDEFINITE INTEGRALS,5eec84d435a768dac1728cdf
Engineering,JEE Main,PROPERTIES OF DEFINITE INTEGRALS,5eec84d535a768dac1728d25
Engineering,JEE Main,AREAS ENCLOSED BY CURVES (APPLICATIONS OF INTEGRALS),5eec84d535a768dac1728d37
Engineering,JEE Main,DIFFERENTIAL EQUATIONS,5eec84d635a768dac1728d4c
Engineering,JEE Main,APPLICATIONS OF DIFFERENTIAL EQUATIONS,5eec84d635a768dac1728d7d
Engineering,JEE Main,DEFINITE INTEGRALS AND THEIR PROPERTIES,5eec84d635a768dac1728d8f
Engineering,JEE Main,AREA ENCLOSED BY CURVES,5eec84d635a768dac1728d9f
Engineering,JEE Main,VECTOR ALGEBRA,5eeb2dcd9764e032c4fcced2
Engineering,JEE Main,SCALAR OR DOT PRODUCT OF TWO VECTORS,5eeb2dce9764e032c4fccf90
Engineering,JEE Main,VECTOR OR CROSS PRODUCT OF TWO VECTORS,5eeb2dce9764e032c4fccfc6
Engineering,JEE Main,INTRODUCTION TO THREE DIMENSIONAL GEOMETRY,5eeb2dcf9764e032c4fcd033
Engineering,JEE Main,ANGLE BETWEEN TWO LINES,5eeb2dcf9764e032c4fcd064
Engineering,JEE Main,STRAIGHT LINES,5eeb2dcf9764e032c4fcd084
Engineering,JEE Main,PLANE,5eeb2dd09764e032c4fcd0b9
Engineering,JEE Main,Trigonometric Functions and Identities,5efdfe0427278334e9e86c61
Engineering,JEE Main,Trigonometric Equations and Inequations,5efdfe0427278334e9e86c95
Engineering,JEE Main,Properties and Solutions of Triangles,5efdfe0527278334e9e86cbe
Engineering,JEE Main,Inverse Trigonometric Functions,5efdfe0527278334e9e86d23
Engineering,JEE Main,Inequalities and Modulus,5f033b6527278334e9ed46bc
Engineering,JEE Main,Theory of Equations,5f033b6527278334e9ed46c4
Engineering,JEE Main,Complex Numbers,5f033b6527278334e9ed46d6
Engineering,JEE Main,Progression and Series,5f033b6527278334e9ed46ec
Engineering,JEE Main,Inequalities Involving Means,5f033b6527278334e9ed46fc
Engineering,JEE Main,Permutation and Combination,5f033b6627278334e9ed4704
Engineering,JEE Main,Binomial Theorem,5f033b6627278334e9ed4712
Engineering,JEE Main,Determinant,5f033b6627278334e9ed4722
Engineering,JEE Main,Matrices,5f033b6627278334e9ed472e
Engineering,JEE Main,Probability,5f033b6627278334e9ed4738
Engineering,JEE Main,Functions,5f05d2b59a10ea4cb3b8728e
Engineering,JEE Main,Limits,5f05d2b59a10ea4cb3b872a3
Engineering,JEE Main,Continuity and Differentiability,5f05d2b59a10ea4cb3b872b1
Engineering,JEE Main,Methods of Differentiation,5f05d2b59a10ea4cb3b872bb
Engineering,JEE Main,Applications of Derivatives,5f05d2b69a10ea4cb3b872cd
Engineering,JEE Main,Monotonicity and Maxima-Minima of Functions,5f084ff19a10ea4cb3bc17fd
Engineering,JEE Main,Indefinite Integration,5f05d2b69a10ea4cb3b872e5
Engineering,JEE Main,Definite Integration,5f05d2b69a10ea4cb3b872f1
Engineering,JEE Main,Area,5f05d2b69a10ea4cb3b87301
Engineering,JEE Main,Differential Equations,5f05d2b69a10ea4cb3b87309
Engineering,JEE Main,INTRODUCTION OF GRAPHS,5f0ec6a97f10acd646185e27
Engineering,JEE Main,CURVATURE AND TRANSFORMATIONS,5f0ec6aa7f10acd646185eaa
Engineering,JEE Main,"ASYMPTOTES, SINGULAR POINTS AND CURVE TRACING",5f0ec6aa7f10acd646185f0f
Engineering,JEE Main,HEAT AND TEMPERATURE,5f749d9d4ebf005af1886ca3
Engineering,JEE Main,KINETIC THEORY OF GASES,5f749d9d4ebf005af1886cbd
Engineering,JEE Main,CALORIMETRY,5f749d9d4ebf005af1886cf9
Engineering,JEE Main,LAWS OF THERMODYNAMICS,5f749d9e4ebf005af1886d0f
Engineering,JEE Main,SPECIFIC HEAT CAPACITIES OF GASES,5f749d9e4ebf005af1886d41
Engineering,JEE Main,HEAT TRANSFER,5f749d9e4ebf005af1886d61
Engineering,JEE Main,ELECTRIC FIELD AND POTENTIAL,5f749d9e4ebf005af1886d8b
Engineering,JEE Main,GAUSS'S LAW,5f749d9f4ebf005af1886dc1
Engineering,JEE Main,CAPACITORS,5f749d9f4ebf005af1886de3
Engineering,JEE Main,ELECTRIC CURRENT IN CONDUCTORS,5f749d9f4ebf005af1886e11
Engineering,JEE Main,THERMAL AND CHEMICAL EFFECTS OF ELECTRIC CURRENT,5f749d9f4ebf005af1886e53
Engineering,JEE Main,MAGNETIC FIELD,5f749da04ebf005af1886e87
Engineering,JEE Main,MAGNETIC FIELD DUE TO A CURRENT,5f749da04ebf005af1886e95
Engineering,JEE Main,PERMANENT MAGNETS,5f749da04ebf005af1886eb5
Engineering,JEE Main,MAGNETIC PROPERTIES OF MATTER,5f749da04ebf005af1886f09
Engineering,JEE Main,ELECTROMAGNETIC INDUCTION,5f749da14ebf005af1886f25
Engineering,JEE Main,ALTERNATING CURRENT,5f749da14ebf005af1886f49
Engineering,JEE Main,ELECTROMAGNETIC WAVES,5f749da14ebf005af1886f87
Engineering,JEE Main,ELECTRIC CURRENT THROUGH GASES,5f749da14ebf005af1886f9f
Engineering,JEE Main,PHOTOELECTRIC EFFECT AND WAVE-PARTICLE DUALITY,5f749da14ebf005af1886fcd
Engineering,JEE Main,BOHR'S MODEL AND PHYSICS OF THE ATOM,5f749da24ebf005af1886fdb
Engineering,JEE Main,X-RAYS,5f749da24ebf005af1887011
Engineering,JEE Main,SEMICONDUCTORS AND SEMICONDUCTOR DEVICES,5f749da24ebf005af188701f
Engineering,JEE Main,THE NUCLEUS,5f749da24ebf005af1887063
Engineering,JEE Main,INTRODUCTION TO PHYSICS,5f0ec5a27f10acd6461852c3
Engineering,JEE Main,PHYSICS AND MATHEMATICS,5f0ec5a27f10acd6461852f9
Engineering,JEE Main,REST AND MOTION : KINEMATICS,5f0ec5a37f10acd64618531d
Engineering,JEE Main,THE FORCES,5f0ec5a37f10acd646185341
Engineering,JEE Main,NEWTON'S LAWS OF MOTION,5f0ec5a37f10acd64618535b
Engineering,JEE Main,FRICTION,5f0ec5a37f10acd646185371
Engineering,JEE Main,CIRCULAR MOTION,5f0ec5a37f10acd646185391
Engineering,JEE Main,WORK AND ENERGY,5f0ec5a37f10acd6461853a9
Engineering,JEE Main,"CENTRE OF MASS, LINEAR MOMENTUM, COLLISION",5f0ec5a47f10acd6461853c9
Engineering,JEE Main,ROTATIONAL MECHANICS,5f0ec5a47f10acd6461853fb
Engineering,JEE Main,GRAVITATION,5f0ec5a57f10acd646185442
Engineering,JEE Main,SIMPLE HARMONIC MOTION,5f0ec5a57f10acd64618548e
Engineering,JEE Main,FLUID MECHANICS,5f0ec5a67f10acd6461854be
Engineering,JEE Main,SOME MECHANICAL PROPERTIES OF MATTER,5f0ec5a67f10acd6461854ec
Engineering,JEE Main,WAVE MOTION AND WAVES ON A STRING,5f0ec5a77f10acd646185544
Engineering,JEE Main,SOUND WAVES,5f0ec5a77f10acd646185574
Engineering,JEE Main,LIGHT WAVES,5f0ec5a77f10acd6461855b6
Engineering,JEE Main,GEOMETRICAL OPTICS,5f0ec5a87f10acd6461855f0
Engineering,JEE Main,OPTICAL INSTRUMENTS,5f0ec5a87f10acd646185639
Engineering,JEE Main,DISPERSION AND SPECTRA,5f0ec5a87f10acd64618565d
Engineering,JEE Main,SPEED OF LIGHT,5f0ec5a97f10acd64618568c
Engineering,JEE Main,Unit Dimension and Measurement,5edb3e9d44008f129d1a1c18
Engineering,JEE Main,Basic Mathematics,5edb3e9e44008f129d1a1c26
Engineering,JEE Main,Vectors,5edb3e9f44008f129d1a1c36
Engineering,JEE Main,Motion in One Dimension,5edb3ea044008f129d1a1c42
Engineering,JEE Main,Motion in Two Dimensions,5edb3ea144008f129d1a1c50
Engineering,JEE Main,Newton's Laws of Motion I,5edb3ea244008f129d1a1c5e
Engineering,JEE Main,Newton's Laws of Motion II,5edb3ea344008f129d1a1c6e
Engineering,JEE Main,"Work, Power, and Energy",5edb3ea444008f129d1a1c7c
Engineering,JEE Main,Ray Optics,5eea2529f547650828b56154
Engineering,JEE Main,Wave Optics,5eea2529f547650828b56165
Engineering,JEE Main,"Electrons, Photons, Photoelectric Effect and X-Rays",5eea2529f547650828b5616f
Engineering,JEE Main,Atomic Physics,5eea2529f547650828b56179
Engineering,JEE Main,Nuclear Physics,5eea2529f547650828b56183
Engineering,JEE Main,Magnetic Field and Magnetic Forces,5eea5195f547650828b6328a
Engineering,JEE Main,Sources of Magnetic Field,5eea5195f547650828b6329b
Engineering,JEE Main,Electromagnetic Induction,5eea5195f547650828b632a7
Engineering,JEE Main,Inductance,5eea5196f547650828b632b5
Engineering,JEE Main,Alternating Current,5eea5196f547650828b632bd
Engineering,JEE Main,Coulomb's Laws and Electric Field,5efdfebb27278334e9e86e7c
Engineering,JEE Main,Electric Flux and Gauss's Law,5efdfebb27278334e9e86e8c
Engineering,JEE Main,Electric Potential,5efdfebb27278334e9e86e97
Engineering,JEE Main,Capacitor and Capacitance,5efdfebb27278334e9e86ea8
Engineering,JEE Main,Electric Current and Circuits,5efdfebb27278334e9e86eb5
Engineering,JEE Main,Electrical Measuring Instruments,5efdfebb27278334e9e86ec0
Engineering,JEE Main,Heating Effects of Current,5efdfebb27278334e9e86ecb
Engineering,JEE Main,"Thermometry, Thermal Expansion And Calorimetry",5f0432d027278334e9ee323f
Engineering,JEE Main,Transmission Of Heat,5f0432d027278334e9ee3247
Engineering,JEE Main,Kinetic Theory Of Gases,5f0432d027278334e9ee324f
Engineering,JEE Main,Thermodynamics,5f0432d027278334e9ee3257
Engineering,JEE Main,Linear And Angular Simple Harmonic Motion,5f0432d027278334e9ee3261
Engineering,JEE Main,Travelling Waves,5f0432d127278334e9ee326f
Engineering,JEE Main,Superposition And Standing Waves,5f0432d127278334e9ee3277
Engineering,JEE Main,Sound Wave And Doppler Effect,5f0432d127278334e9ee3285
Engineering,JEE Main,Center of Mass,5f0c600d9ba1ee9b28cc3545
Engineering,JEE Main,Rigid Body Dynamics I,5f0c600d9ba1ee9b28cc3560
Engineering,JEE Main,Rigid Body Dynamics II,5f0c600d9ba1ee9b28cc357a
Engineering,JEE Main,Fluid Mechanics,5f0c600d9ba1ee9b28cc3582
Engineering,JEE Main,Properties of Matter,5f0c600d9ba1ee9b28cc35a2
Engineering,JEE Main,Gravitation,5f0c600d9ba1ee9b28cc35aa
Engineering,JEE Main,General Principles and Processes of Isolation of Elements,5f05d0729a10ea4cb3b868e3
Engineering,JEE Main,p-Block Group 15 (The Nitrogen Family),5f05d0729a10ea4cb3b868f5
Engineering,JEE Main,p-Block Group 16 (The Oxygen Family),5f05d0739a10ea4cb3b868fd
Engineering,JEE Main,p-Block Group 17 (The Halogen Family),5f05d0739a10ea4cb3b86905
Engineering,JEE Main,p-Block Group 18 (The Inert Gases),5f05d0739a10ea4cb3b8691d
Engineering,JEE Main,d- and f-Block Elements,5f05d0739a10ea4cb3b86925
Engineering,JEE Main,Coordination Compounds,5f05d0739a10ea4cb3b8693b
Engineering,JEE Main,Qualitative Inorganic Salt Analysis,5f05d0739a10ea4cb3b8694f
Engineering,JEE Main,"Some Basic Concepts, Mole Concept and Stoichiometry",5f05d13b9a10ea4cb3b86a9d
Engineering,JEE Main,Redox Reactions,5f05d13b9a10ea4cb3b86aad
Engineering,JEE Main,Atomic Structure,5f05d13b9a10ea4cb3b86ab5
Engineering,JEE Main,States of Matter,5f05d13b9a10ea4cb3b86ac1
Engineering,JEE Main,Thermodynamics,5f05d13b9a10ea4cb3b86ad3
Engineering,JEE Main,Chemical Equilibrium,5f05d13b9a10ea4cb3b86ae3
Engineering,JEE Main,Ionic Equilibrium,5f05d13b9a10ea4cb3b86aef
Engineering,JEE Main,Solid State,5f15b53e7f10acd6462144a1
Engineering,JEE Main,Solutions,5f15b53e7f10acd6462144b9
Engineering,JEE Main,Electrochemistry,5f15b53e7f10acd6462144cf
Engineering,JEE Main,Chemical Kinetics,5f15b53e7f10acd6462144df
Engineering,JEE Main,Surface Chemistry,5f15b53f7f10acd6462144f1
Engineering,JEE Main,Nuclear Chemistry,5f15b53f7f10acd6462144fb
Engineering,JEE Main,Fundamentals of Mathematics,5f1918b6e61885046e5fae8d
Engineering,JEE Main,THE STRAIGHT LINE (CONTINUED),5f191989e61885046e5fb0af
Engineering,JEE Main,THE GENERAL CONIC,5f19198be61885046e5fb1a1
Engineering,JEE Main,"COORDINATES, LENGTHS OF STRAIGHT LINES AND AREAS OF TRIANGLES",5f191988e61885046e5fb067
Engineering,JEE Main,LOCUS. EQUATION TO A LOCUS,5f191988e61885046e5fb077
Engineering,JEE Main,"THE STRAIGHT LINE, RECTANGULAR COORDINATES",5f191988e61885046e5fb083
Engineering,JEE Main,TRANSFORMATION OF COORDINATES,5f191989e61885046e5fb0d0
Engineering,JEE Main,THE CIRCLE,5f191989e61885046e5fb0d4
Engineering,JEE Main,SYSTEMS OF CIRCLES,5f191989e61885046e5fb0eb
Engineering,JEE Main,CONIC SECTIONS THE PARABOLA,5f191989e61885046e5fb0fb
Engineering,JEE Main,THE PARABOLA (CONTINUED),5f191989e61885046e5fb11b
Engineering,JEE Main,THE ELLIPSE,5f19198ae61885046e5fb131
Engineering,JEE Main,THE HYPERBOLA,5f19198ae61885046e5fb163
Engineering,JEE Main,MISCELLANEOUS PROPOSITIONS,5f19198be61885046e5fb1ca
Defence,Defence,MODEL PRACTICE SET,5f0c4a9f9ba1ee9b28cbd7de
Defence,Defence,PREVIOUS PAPERS,5eff3ba727278334e9e9bcb8
Defence,Defence,ENGLISH GRAMMAR,5eff3ba727278334e9e9bcc2
Defence,Defence,ARITHMETIC MATHS,5eff3ba827278334e9e9bd47
Defence,Defence,GENERAL MENTAL ABILITY,5eff3bd827278334e9e9d3e0
Defence,Defence,LOGICAL DEDUCTION,5eff3bd927278334e9e9d43d
Defence,Defence,ENGLISH,5eff3bda27278334e9e9d472
Defence,Defence,LEGAL ETHICS,5eff3bda27278334e9e9d47b
Defence,Defence,PRACTICE QUESTIONS,5eff3bdd27278334e9e9d65e
Defence,Defence,ARITHMETIC,5f1266fe7f10acd6461db9ad
Defence,Defence,MENSURATION,5f1266ff7f10acd6461dba25
Defence,Defence,ALGEBRA,5f1266ff7f10acd6461dba49
Defence,Defence,GEOMETRY,5f1266ff7f10acd6461dba9f
Defence,Defence,TRIGONOMETRY,5f1267017f10acd6461dbb86
Defence,Defence,STATISTICS,5f1267017f10acd6461dbba6
Defence,Defence,MISCELLANEOUS PROBLEMS,5f1267017f10acd6461dbbc2
Defence,Defence,MODEL TEST PAPERS,5f1267017f10acd6461dbbc6
Defence,Defence,SPELLING TEST,5f1267017f10acd6461dbbcf
Defence,Defence,SYNONYMS AND ANTONYMS,5f1267027f10acd6461dbbd5
Defence,Defence,ONE WORD SUBSTITUTION,5f1267027f10acd6461dbbda
Defence,Defence,IDIOMS & PHRASES,5f1267027f10acd6461dbbde
Defence,Defence,FILL IN THE BLANKS,5f1267027f10acd6461dbc0d
Defence,Defence,SENTENCE IMPROVEMENT,5f1267027f10acd6461dbc11
Defence,Defence,SENTENCE ERROR CORRECTIONS,5f1267027f10acd6461dbc15
Defence,Defence,DIRECT & INDIRECT NARRATION,5f1267027f10acd6461dbc42
Defence,Defence,ACTIVE & PASSIVE VOICE,5f1267027f10acd6461dbc56
Defence,Defence,ORDERING OF WORDS IN A SENTENCE,5f1267037f10acd6461dbc7f
Defence,Defence,ORDERING OF SENTENCES,5f1267037f10acd6461dbc83
Defence,Defence,COMPREHENSION,5f1267037f10acd6461dbc87
Defence,Defence,CLOZE TEST,5f1267037f10acd6461dbc8b
Defence,Defence,Multiple Choice Questions,5f12670b7f10acd6461dc1a0
Defence,Defence,DRDO Multi Tasking Staff EXAM,5f1bd2adf917ee53a5f047f3
Defence,Defence,Number System,5eea1f64f547650828b52a51
Defence,Defence,H.C.F. & L.C.M.,5eea1f64f547650828b52a61
Defence,Defence,Simplification of fraction (Vulgar and Decimal),5eea1f64f547650828b52a66
Defence,Defence,Ratio and Proportion; Partnership,5eea1f64f547650828b52a6c
Defence,Defence,Percentage,5eea1f64f547650828b52a70
Defence,Defence,Profit And Loss,5eea1f64f547650828b52a74
Defence,Defence,Interest,5eea1f64f547650828b52a78
Defence,Defence,Time and Work,5eea1f64f547650828b52a7c
Defence,Defence,Average,5eea1f64f547650828b52a80
Defence,Defence,Time and Distance,5eea1f64f547650828b52a84
Defence,Defence,Mensuration,5eea1f64f547650828b52a88
Defence,Defence,Test Paper,5eea1f64f547650828b52a8d
Defence,Defence,Number Series,5eea1f64f547650828b52a92
Defence,Defence,Alphabet Series,5eea1f64f547650828b52a98
Defence,Defence,Analogy,5eea1f64f547650828b52aa6
Defence,Defence,Classification,5eea1f64f547650828b52aba
Defence,Defence,Problems on Dice,5eea1f64f547650828b52ac7
Defence,Defence,Blood Relations,5eea1f64f547650828b52acb
Defence,Defence,Coding-Decoding,5eea1f64f547650828b52ad3
Defence,Defence,"General Knowledge (History, Polity, Economy, Geography, Sports etc.)",5eea1f64f547650828b52aea
Defence,Defence,General Knowledge (Practice Questions),5eea1f64f547650828b52af0
